epoch,epochs,batch,batches,lr,loss
88,100,4,19,8.258993422677764e-05,0.08636155724525452
88,100,8,19,8.258993422677764e-05,0.05505666136741638
88,100,12,19,8.258993422677764e-05,0.05859882012009621
88,100,16,19,8.258993422677764e-05,0.06071881577372551
89,100,0,19,8.176403488450986e-05,0.06284371763467789
89,100,4,19,8.176403488450986e-05,0.06265276670455933
89,100,8,19,8.176403488450986e-05,0.05421435087919235
89,100,12,19,8.176403488450986e-05,0.03468095883727074
89,100,16,19,8.176403488450986e-05,0.0509016253054142
90,100,0,19,8.094639453566477e-05,0.06770819425582886
90,100,4,19,8.094639453566477e-05,0.04867272451519966
90,100,8,19,8.094639453566477e-05,0.05536774545907974
90,100,12,19,8.094639453566477e-05,0.040928736329078674
90,100,16,19,8.094639453566477e-05,0.047650061547756195
91,100,0,19,8.013693059030811e-05,0.07676209509372711
91,100,4,19,8.013693059030811e-05,0.07496123015880585
91,100,8,19,8.013693059030811e-05,0.07187895476818085
91,100,12,19,8.013693059030811e-05,0.06421403586864471
91,100,16,19,8.013693059030811e-05,0.04748423025012016
92,100,0,19,7.933556128440502e-05,0.08114563673734665
92,100,4,19,7.933556128440502e-05,0.04171314090490341
92,100,8,19,7.933556128440502e-05,0.0744830071926117
92,100,12,19,7.933556128440502e-05,0.03460661321878433
92,100,16,19,7.933556128440502e-05,0.08024966716766357
93,100,0,19,7.854220567156098e-05,0.06336032599210739
93,100,4,19,7.854220567156098e-05,0.08811748027801514
93,100,8,19,7.854220567156098e-05,0.03989569842815399
93,100,12,19,7.854220567156098e-05,0.059138715267181396
93,100,16,19,7.854220567156098e-05,0.05250323936343193
94,100,0,19,7.775678361484537e-05,0.11981131136417389
94,100,4,19,7.775678361484537e-05,0.04874712973833084
94,100,8,19,7.775678361484537e-05,0.074915811419487
94,100,12,19,7.775678361484537e-05,0.05402278155088425
94,100,16,19,7.775678361484537e-05,0.041514310985803604
95,100,0,19,7.697921577869691e-05,0.03691263124346733
95,100,4,19,7.697921577869691e-05,0.06687745451927185
95,100,8,19,7.697921577869691e-05,0.04746421426534653
95,100,12,19,7.697921577869691e-05,0.0666397362947464
95,100,16,19,7.697921577869691e-05,0.07692307233810425
96,100,0,19,7.620942362090993e-05,0.0540027990937233
96,100,4,19,7.620942362090993e-05,0.03339473903179169
96,100,8,19,7.620942362090993e-05,0.05193430930376053
96,100,12,19,7.620942362090993e-05,0.049227334558963776
96,100,16,19,7.620942362090993e-05,0.07894028723239899
97,100,0,19,7.544732938470084e-05,0.06706567108631134
97,100,4,19,7.544732938470084e-05,0.05961816385388374
97,100,8,19,7.544732938470084e-05,0.05753947049379349
97,100,12,19,7.544732938470084e-05,0.056743599474430084
97,100,16,19,7.544732938470084e-05,0.040280718356370926
98,100,0,19,7.469285609085384e-05,0.028597354888916016
98,100,4,19,7.469285609085384e-05,0.05649350956082344
98,100,8,19,7.469285609085384e-05,0.06582558900117874
98,100,12,19,7.469285609085384e-05,0.06718558073043823
98,100,16,19,7.469285609085384e-05,0.07052493840456009
99,100,0,19,7.394592752994529e-05,0.04430563747882843
99,100,4,19,7.394592752994529e-05,0.049030058085918427
99,100,8,19,7.394592752994529e-05,0.04921633377671242
99,100,12,19,7.394592752994529e-05,0.044646043330430984
99,100,16,19,7.394592752994529e-05,0.04785861819982529
